Name,Date,Model,Data,Features,Time Scale,Seq Len,Pred Len,Batch Size,LR,Hidden Dim,Layers,Train Loss,Validation loss
LSTM_EncDec_New_IP_11F_timeF_Unscaled_240Seq_10Pred_0Label_128Batch_1e-06LR_80Hidden_1LayerDim_dilate,2023-09-01 10:24:09.647987,LSTM,New_IP,11,Unscaled,240,10,128,1e-06,80,1,0.26900085762143133,0.058007307143674955
LSTM_EncDec_New_IP_11F_timeF_Unscaled_240Seq_10Pred_0Label_128Batch_1e-06LR_80Hidden_1LayerDim_dilate,2023-09-01 10:24:09.652969,LSTM,New_IP,11,Unscaled,240,10,128,1e-06,80,1,0.26900085762143133,0.058007307143674955
LSTM_EncDec_New_IP_11F_timeF_Unscaled_240Seq_10Pred_0Label_128Batch_1e-06LR_80Hidden_1LayerDim,2023-09-01 10:41:35.783155,LSTM,New_IP,11,Unscaled,240,10,128,1e-06,80,1,0.059360033683478836,0.051252113241288394
LSTM_EncDec_New_IP_11F_timeF_Unscaled_240Seq_60Pred_0Label_128Batch_1e-06LR_80Hidden_1LayerDim_dilate,2023-09-01 10:54:03.346113,LSTM,New_IP,11,Unscaled,240,60,128,1e-06,80,1,1.5641146343946457,0.055907167959958315
LSTM_EncDec_New_IP_11F_timeF_Unscaled_240Seq_60Pred_0Label_128Batch_1e-06LR_80Hidden_1LayerDim_dilate,2023-09-01 11:08:29.748810,LSTM,New_IP,11,Unscaled,240,60,128,1e-06,80,1,2.331400500833988,0.055105084320530295
LSTM_EncDec_New_IP_11F_timeF_Unscaled_240Seq_60Pred_0Label_128Batch_1e-06LR_80Hidden_1LayerDim_dilate,2023-09-01 11:16:34.719235,LSTM,New_IP,11,Unscaled,240,60,128,1e-06,80,1,1.6846592354774474,0.05423868936486542
LSTM_EncDec_New_IP_11F_timeF_Unscaled_240Seq_120Pred_0Label_128Batch_1e-06LR_80Hidden_1LayerDim_dilate,2023-09-01 11:54:15.344931,LSTM,New_IP,11,Unscaled,240,120,128,1e-06,80,1,3.0442501752048123,0.05180715164169669
LSTM_EncDec_New_IP_11F_timeF_Unscaled_240Seq_120Pred_0Label_128Batch_1e-06LR_80Hidden_1LayerDim_dilate,2023-09-01 13:04:09.649523,LSTM,New_IP,11,Unscaled,240,120,128,1e-06,80,1,3.0442501752048123,0.05180715164169669
LSTM_EncDec_New_IP_11F_timeF_Unscaled_240Seq_120Pred_0Label_128Batch_0.001LR_80Hidden_1LayerDim_dilate,2023-09-01 15:28:52.011565,LSTM,New_IP,11,Unscaled,240,120,128,0.001,80,1,1.3930045874143133,0.062389612663537264
LSTM_EncDec_New_IP_11F_timeF_Unscaled_240Seq_120Pred_0Label_128Batch_0.001LR_80Hidden_1LayerDim_dilate,2023-09-01 15:54:20.580167,LSTM,New_IP,11,Unscaled,240,120,128,0.001,80,1,1.5179356970653242,0.05226855189539492
LSTM_EncDec_New_IP_11F_timeF_Unscaled_240Seq_120Pred_0Label_128Batch_0.001LR_80Hidden_1LayerDim_dilate,2023-09-01 15:54:20.586214,LSTM,New_IP,11,Unscaled,240,120,128,0.001,80,1,1.5179356970653242,0.05226855189539492
LSTM_EncDec_IOTNNP_12F_timeF_Unscaled_240Seq_0Label_128Batch_1e-06LR_80Hidden_1LayerDim_dilate,2023-10-11 14:05:44.157758,LSTM,IOTNNP,12,Unscaled,240,1,128,1e-06,80,1,0.14523789130828596,0.31377277597784997
LSTM_EncDec_IOTNNP_12F_timeF_Unscaled_240Seq_0Label_128Batch_1e-06LR_80Hidden_1LayerDim_dilate,2023-10-11 14:07:08.498203,LSTM,IOTNNP,12,Unscaled,240,1,128,1e-06,80,1,0.14526003494181416,0.3131077252328396
LSTM_EncDec_IOTNNP_12F_timeF_Unscaled_240Seq_0Label_128Batch_1e-06LR_80Hidden_1LayerDim_dilate,2023-10-11 14:08:19.522485,LSTM,IOTNNP,12,Unscaled,240,1,128,1e-06,80,1,0.14523789130828596,0.31377277597784997
LSTM_EncDec_IOTNNP_12F_timeF_Unscaled_240Seq_0Label_128Batch_1e-06LR_80Hidden_1LayerDim_dilate,2023-10-11 14:09:16.503537,LSTM,IOTNNP,12,Unscaled,240,1,128,1e-06,80,1,0.14526003494181416,0.3131077252328396
LSTM_EncDec_IOTNNP_12F_timeF_Unscaled_240Seq_0Label_128Batch_1e-06LR_80Hidden_1LayerDim_dilate,2023-10-11 14:15:02.502867,LSTM,IOTNNP,12,Unscaled,240,1,128,1e-06,80,1,0.14526003494181416,0.3131077252328396
LSTM_EncDec_IOTNNP_12F_timeF_Unscaled_240Seq_0Label_128Batch_1e-06LR_80Hidden_1LayerDim_dilate,2023-10-11 14:22:33.619725,LSTM,IOTNNP,12,Unscaled,240,1,128,1e-06,80,1,0.14526003494181416,0.3131077252328396
LSTM_EncDec_IOTNNP_12F_timeF_Unscaled_240Seq_0Label_128Batch_1e-06LR_80Hidden_1LayerDim_dilate,2023-10-11 15:22:07.124676,LSTM,IOTNNP,12,Unscaled,240,1,128,1e-06,80,1,0.14526003494181416,0.3131077252328396
LSTM_EncDec_IOTNNP_12F_timeF_Unscaled_240Seq_0Label_128Batch_1e-06LR_80Hidden_1LayerDim_dilate,2023-10-11 15:24:50.520835,LSTM,IOTNNP,12,Unscaled,240,1,128,1e-06,80,1,0.14526003494181416,0.3131077252328396
LSTM_EncDec_IOTNNP_12F_timeF_Unscaled_240Seq_0Label_128Batch_1e-06LR_80Hidden_1LayerDim_dilate,2023-10-11 15:27:03.832448,LSTM,IOTNNP,12,Unscaled,240,1,128,1e-06,80,1,0.14526003494181416,0.3131077252328396
LSTM_EncDec_IOTNNP_12F_timeF_Unscaled_240Seq_0Label_128Batch_1e-06LR_80Hidden_1LayerDim_dilate,2023-10-11 15:48:42.840720,LSTM,IOTNNP,12,Unscaled,240,1,128,1e-06,80,1,0.14526003494181416,0.3131077252328396
LSTM_EncDec_IOTNNP_12F_timeF_Unscaled_240Seq_0Label_128Batch_1e-06LR_80Hidden_1LayerDim_dilate,2023-10-11 15:51:27.864943,LSTM,IOTNNP,12,Unscaled,240,1,128,1e-06,80,1,0.14526003494181416,0.3131077252328396
LSTM_EncDec_IOTNNP_12F_timeF_Unscaled_240Seq_0Label_128Batch_1e-06LR_80Hidden_1LayerDim_dilate,2023-10-11 16:01:45.276362,LSTM,IOTNNP,12,Unscaled,240,1,128,1e-06,80,1,0.14526003494181416,0.3131077252328396
LSTM_EncDec_IOTNNP_12F_timeF_Unscaled_240Seq_0Label_128Batch_1e-06LR_80Hidden_1LayerDim_dilate,2023-10-11 16:10:39.903442,LSTM,IOTNNP,12,Unscaled,240,1,128,1e-06,80,1,0.14526003494181416,0.3131077252328396
LSTM_EncDec_IOTNNP_12F_4Out_timeF_Unscaled_240Seq_0Label_128Batch_1e-06LR_80H_1L_dilate,2023-10-13 12:38:52.997708,LSTM,IOTNNP,12,Unscaled,240,1,128,1e-06,80,1,0.14526003494181416,0.3131077252328396
LSTM_EncDec_IOTNNP_12F_4Out_timeF_Unscaled_240Seq_0Label_128Batch_1e-06LR_80H_1L_dilate,2023-10-13 12:54:02.548095,LSTM,IOTNNP,12,Unscaled,240,1,128,1e-06,80,1,0.14526003494181416,0.3131077252328396
LSTM_EncDec_IOTNNP_12F_4Out_timeF_Unscaled_240Seq_0Label_128Batch_1e-06LR_80H_1L_dilate,2023-10-13 13:13:20.952725,LSTM,IOTNNP,12,Unscaled,240,1,128,1e-06,80,1,0.14526003494181416,0.3131077252328396
LSTM_EncDec_IOTNNP_12F_4Out_timeF_Unscaled_240Seq_0Label_128Batch_1e-06LR_80H_1L_dilate,2023-10-13 13:20:00.820283,LSTM,IOTNNP,12,Unscaled,240,1,128,1e-06,80,1,0.14526003494181416,0.3131077252328396
LSTM_EncDec_IOTNNP_12F_4Out_timeF_Unscaled_240Seq_0Label_128Batch_1e-06LR_80H_1L_dilate,2023-10-13 13:26:05.893783,LSTM,IOTNNP,12,Unscaled,240,1,128,1e-06,80,1,0.14526003494181416,0.3131077252328396
LSTM_EncDec_IOTNNP_12F_4Out_timeF_Unscaled_240Seq_0Label_128Batch_1e-06LR_80H_1L_dilate,2023-10-13 13:28:58.653100,LSTM,IOTNNP,12,Unscaled,240,1,128,1e-06,80,1,0.14526003494181416,0.3131077252328396
LSTM_EncDec_IOTNNP_12F_4Out_timeF_Unscaled_240Seq_0Label_128Batch_1e-06LR_80H_1L_dilate,2023-10-13 13:32:40.638742,LSTM,IOTNNP,12,Unscaled,240,1,128,1e-06,80,1,0.14526003494181416,0.3131077252328396
LSTM_EncDec_IOTNNP_12F_4Out_timeF_Unscaled_240Seq_0Label_128Batch_1e-06LR_80H_1L_dilate,2023-10-13 13:41:15.640833,LSTM,IOTNNP,12,Unscaled,240,1,128,1e-06,80,1,0.14526003494181416,0.3131077252328396
LSTM_EncDec_IOTNNP_12F_4Out_timeF_Unscaled_240Seq_0Label_128Batch_1e-06LR_80H_1L_dilate,2023-10-13 13:53:54.378521,LSTM,IOTNNP,12,Unscaled,240,1,128,1e-06,80,1,0.14526003494181416,0.3131077252328396
LSTM_EncDec_IOTNNP_12F_4Out_timeF_Unscaled_240Seq_0Label_128Batch_1e-06LR_80H_1L_dilate,2023-10-13 14:00:00.884861,LSTM,IOTNNP,12,Unscaled,240,1,128,1e-06,80,1,0.14526003494181416,0.3131077252328396
LSTM_EncDec_IOP_9F_1Out_timeF_Unscaled_240Seq_0Label_128Batch_1e-06LR_80H_1L_dilate,2023-10-13 14:02:55.178883,LSTM,IOP,9,Unscaled,240,1,128,1e-06,80,1,0.06018804982304573,0.06482185423374176
LSTM_IOP_9F_1Out_timeF_Unscaled_240Seq_0Label_128Batch_1e-06LR_80H_1L_dilate,2023-10-13 15:17:10.225834,LSTM,IOP,9,Unscaled,240,1,128,1e-06,80,1,0.029074027690909464,0.07951859422028065
LSTM_IOTNNP_12F_4Out_timeF_Unscaled_240Seq_0Label_128Batch_1e-06LR_80H_1L_dilate,2023-10-13 15:18:36.972809,LSTM,IOTNNP,12,Unscaled,240,1,128,1e-06,80,1,0.12786561123688112,0.3215476356446743
LSTM_EncDec_IOTNNP_12F_4Out_timeF_Unscaled_240Seq_10Pred_0Label_128Batch_1e-06LR_80H_1L_dilate,2023-10-13 15:26:45.620180,LSTM,IOTNNP,12,Unscaled,240,10,128,1e-06,80,1,1.5144300040873615,0.3686735361814499
LSTM_EncDec_IOTNNP_12F_4Out_timeF_Unscaled_240Seq_10Pred_0Label_128Batch_1e-06LR_80H_1L_dilate,2023-10-13 15:30:14.845976,LSTM,IOTNNP,12,Unscaled,240,10,128,1e-06,80,1,1.5144300040873615,0.3686735361814499
LSTM_EncDec_IOTNNP_12F_4Out_timeF_Unscaled_240Seq_10Pred_0Label_128Batch_1e-06LR_80H_1L_dilate,2023-10-13 15:33:48.595052,LSTM,IOTNNP,12,Unscaled,240,10,128,1e-06,80,1,1.5144300040873615,0.3686735361814499
LSTM_EncDec_IOTNNP_12F_4Out_timeF_Unscaled_240Seq_10Pred_0Label_128Batch_1e-06LR_80H_1L_dilate,2023-10-13 15:38:47.429567,LSTM,IOTNNP,12,Unscaled,240,10,128,1e-06,80,1,1.5144300040873615,0.3686735361814499
